school.id,gender,employ,t.score,ID,english,math,grade
29,boy,4,34,714,69,28,4
29,boy,4,34,714,22,33,5
29,girl,2,31,715,46,19,3
29,girl,2,31,715,77,23,4
29,girl,2,31,715,18,24,5
29,boy,4,33,716,18,21,3
29,boy,4,33,716,42,30,4
29,boy,4,33,716,20,29,5
29,boy,2,34,717,83,36,3
29,boy,2,34,717,89,29,4
29,girl,4,25,719,45,27,3
29,girl,4,25,719,68,24,4
29,girl,5,32,720,86,35,3
29,girl,5,32,720,88,35,4
29,girl,5,27,721,76,31,3
29,girl,5,27,721,81,35,4
29,girl,5,27,722,52,30,3
29,girl,5,27,722,66,30,4
29,girl,4,27,723,86,34,3
29,girl,4,27,723,89,34,4
29,girl,4,27,724,72,22,3
29,girl,4,27,724,80,27,4
30,girl,3,24,725,82,33,3
30,girl,3,24,725,90,33,4
30,girl,3,24,725,76,38,5
30,girl,3,23,726,84,23,3
30,girl,3,23,726,87,29,4
30,girl,3,23,726,58,35,5
30,boy,2,26,727,81,29,3
30,boy,2,26,727,67,37,5
30,boy,4,18,728,21,8,3
30,boy,4,18,728,19,17,4
30,boy,4,18,728,11,31,5
30,boy,9,23,729,53,28,3
30,boy,9,23,729,77,22,4
30,girl,3,16,730,78,28,3
30,girl,3,16,730,87,30,4
30,girl,9,32,731,74,28,3
30,girl,9,32,731,89,30,4
30,girl,9,32,731,66,35,5
30,girl,4,19,732,69,22,3
30,girl,4,19,732,79,21,4
30,girl,4,19,732,47,27,5
30,girl,4,17,733,36,12,3
30,girl,4,17,733,59,22,4
30,girl,4,29,734,72,19,3
30,girl,4,29,734,84,25,4
30,girl,4,29,734,56,25,5
30,boy,4,18,735,78,27,3
30,boy,4,18,735,78,32,5
30,girl,4,23,736,79,22,3
30,girl,4,23,736,79,27,4
30,girl,4,23,736,52,30,5
30,boy,2,22,737,39,13,3
30,boy,2,22,737,39,12,4
30,boy,2,22,737,9,18,5
30,boy,4,18,738,19,19,5
30,girl,9,24,739,90,35,5
30,boy,3,18,740,60,28,3
30,boy,3,18,740,78,26,4
30,boy,3,18,740,56,36,5
30,girl,4,17,741,63,19,3
30,girl,4,17,741,72,22,4
30,girl,4,26,743,86,23,3
30,girl,4,26,743,88,32,4
30,girl,4,34,744,83,34,3
30,girl,4,34,744,88,36,4
30,girl,4,34,744,78,37,5
30,girl,4,20,745,50,31,3
30,girl,4,20,745,71,30,4
30,girl,9,19,746,67,28,3
30,girl,9,19,746,82,26,4
30,girl,9,19,746,62,32,5
30,girl,4,24,747,50,28,3
30,girl,4,24,747,78,33,4
30,girl,4,24,747,31,38,5
30,girl,4,23,748,69,30,3
30,girl,4,23,748,81,26,4
30,girl,4,23,748,78,32,5
30,girl,3,29,749,29,30,3
30,girl,3,29,749,28,35,5
30,girl,9,27,750,69,24,3
30,girl,9,27,750,90,29,4
30,girl,8,21,751,71,25,3
30,girl,8,21,751,77,25,4
30,girl,8,21,751,59,30,5
30,girl,4,27,752,52,29,3
30,girl,4,27,752,70,31,4
30,girl,4,27,752,43,32,5
30,boy,7,22,753,52,33,3
30,boy,7,22,753,75,31,4
30,boy,7,22,753,33,34,5
30,girl,2,24,754,87,27,3
30,girl,2,24,754,89,33,4
30,girl,2,24,754,82,35,5
30,girl,2,25,755,79,33,3
30,girl,2,25,755,88,25,4
30,girl,2,25,755,80,34,5
30,boy,3,17,756,48,20,3
30,boy,3,17,756,51,29,5
30,girl,4,17,757,77,26,3
30,girl,4,17,757,85,27,4
30,boy,2,27,758,82,25,3
30,boy,2,27,758,56,35,5
30,girl,2,23,759,58,21,3
30,girl,2,23,759,82,24,4
30,girl,4,18,760,6,12,3
30,girl,4,18,760,30,10,4
30,girl,4,18,760,12,11,5
30,boy,4,26,762,57,25,3
30,boy,4,26,762,70,19,4
30,boy,4,26,762,43,25,5
30,girl,4,17,763,29,15,3
31,boy,4,30,764,26,18,3
31,boy,4,30,764,76,21,4
31,boy,4,30,764,73,39,5
31,boy,2,34,765,76,35,3
31,boy,2,34,765,86,37,4
31,boy,2,34,765,86,39,5
31,boy,2,26,766,65,29,3
31,boy,2,26,766,85,29,4
31,boy,2,26,766,72,37,5
31,boy,1,31,768,76,32,3
31,boy,1,31,768,89,37,4
31,boy,1,31,768,75,39,5
31,girl,4,26,770,75,28,3
31,girl,4,26,770,82,31,4
31,girl,4,26,770,66,36,5
31,boy,4,25,771,26,17,3
31,boy,4,25,771,71,20,4
31,girl,4,26,772,76,25,3
31,girl,4,26,772,83,28,4
31,girl,4,26,772,44,35,5
31,girl,2,25,773,67,24,3
31,girl,2,25,773,78,15,4
31,girl,2,25,773,56,30,5
31,boy,2,35,774,22,33,3
31,boy,2,35,774,73,32,4
31,boy,2,35,774,61,35,5
31,boy,2,33,775,47,35,3
31,boy,2,33,775,79,30,4
31,boy,2,33,775,76,37,5
31,girl,5,21,776,40,20,3
31,girl,5,21,776,69,18,4
31,girl,5,21,776,37,34,5
31,girl,6,18,777,31,20,3
31,girl,6,18,777,71,19,4
31,girl,6,18,777,29,30,5
31,girl,4,22,779,57,22,3
31,girl,4,22,779,74,23,4
31,girl,4,22,779,54,31,5
31,boy,3,22,780,31,18,3
31,boy,3,22,780,69,25,4
31,boy,3,22,780,50,30,5
31,boy,4,23,781,29,14,3
31,boy,4,23,781,74,15,4
31,boy,4,23,781,38,33,5
31,boy,4,20,782,14,13,3
31,boy,4,20,782,62,20,4
31,boy,4,20,782,47,35,5
31,girl,8,29,783,73,34,3
31,girl,8,29,783,86,24,4
31,girl,8,29,783,58,31,5
31,boy,5,32,784,26,27,3
31,boy,5,32,784,69,21,4
31,boy,5,32,784,53,35,5
31,boy,5,25,785,30,26,3
31,boy,5,25,785,64,32,4
31,boy,5,25,785,49,37,5
31,boy,2,33,786,84,33,3
31,boy,2,33,786,89,39,4
31,boy,2,33,786,97,40,5
31,boy,4,23,787,63,28,3
31,boy,4,23,787,76,21,4
31,boy,4,23,787,47,30,5
31,girl,3,30,788,79,34,3
31,girl,3,30,788,88,33,4
31,girl,3,30,788,77,39,5
31,girl,3,32,789,85,38,3
31,girl,3,32,789,90,38,4
31,girl,3,32,789,95,40,5
31,girl,2,29,790,74,35,3
31,girl,2,29,790,86,33,4
31,girl,2,29,790,66,38,5
31,girl,2,34,791,84,36,3
31,girl,2,34,791,87,40,4
31,girl,2,34,791,85,40,5
31,boy,2,36,793,83,40,3
31,boy,2,36,793,86,37,4
31,boy,2,36,793,83,40,5
31,boy,2,35,794,88,35,3
31,boy,2,35,794,90,30,4
31,boy,2,35,794,70,36,5
31,boy,3,26,796,82,37,3
31,boy,3,26,796,88,33,4
31,boy,3,26,796,85,39,5
31,boy,3,34,797,87,40,3
31,boy,3,34,797,88,40,4
31,boy,3,34,797,93,40,5
31,boy,2,28,798,37,33,3
31,boy,2,28,798,70,36,4
31,boy,2,28,798,54,33,5
31,girl,4,27,799,69,30,3
31,girl,4,27,799,79,33,4
31,girl,4,27,799,43,36,5
31,girl,3,19,800,49,24,3
31,girl,3,19,800,68,21,4
31,girl,3,19,800,41,33,5
31,boy,9,32,801,59,27,3
31,boy,9,32,801,80,28,4
31,boy,9,32,801,76,37,5
31,girl,4,26,802,34,22,3
31,girl,4,26,802,70,24,4
31,girl,4,26,802,38,35,5
31,girl,9,12,803,59,13,3
31,girl,9,12,803,79,10,4
31,girl,9,12,803,37,28,5
31,boy,9,34,804,83,35,3
31,boy,9,34,804,89,35,4
31,boy,9,34,804,85,37,5
32,girl,4,12,805,21,20,3
32,girl,4,12,805,42,17,4
32,girl,4,12,805,24,22,5
32,girl,2,33,806,86,33,3
32,girl,2,33,806,75,36,5
32,girl,9,23,807,74,30,3
32,girl,9,23,807,83,32,4
32,girl,9,23,807,51,37,5
32,girl,5,27,808,35,24,3
32,girl,5,27,808,82,32,4
32,girl,5,27,808,51,32,5
32,girl,3,31,809,88,32,3
32,girl,3,31,809,90,34,4
32,girl,3,31,809,72,34,5
32,girl,2,22,810,29,21,3
32,girl,2,22,810,67,27,4
32,girl,2,22,810,40,34,5
32,girl,2,28,811,82,29,3
32,girl,2,28,811,87,33,4
32,girl,2,28,811,74,32,5
32,girl,9,22,812,31,24,3
32,girl,9,22,812,52,18,4
32,girl,9,22,812,22,23,5
32,girl,4,20,813,32,16,3
32,girl,4,20,813,52,19,4
32,girl,4,20,813,21,18,5
32,girl,4,22,814,82,36,3
32,girl,4,22,814,90,39,4
32,girl,4,22,814,80,37,5
32,girl,2,28,815,90,33,3
32,girl,2,28,815,86,33,4
32,girl,2,28,815,77,31,5
32,girl,4,18,816,31,20,3
32,girl,4,18,816,64,25,4
32,girl,4,18,816,54,32,5
32,girl,5,19,817,51,31,3
32,girl,5,19,817,75,29,4
32,girl,5,19,817,25,32,5
32,girl,4,33,818,76,31,3
32,girl,4,33,818,88,32,4
32,girl,4,33,818,66,35,5
32,girl,6,10,819,27,17,3
32,girl,6,10,819,28,23,4
32,girl,4,19,820,45,23,3
32,girl,4,19,820,78,26,4
32,girl,4,19,820,32,25,5
32,girl,3,26,821,17,18,3
32,girl,3,26,821,66,22,4
32,girl,9,22,822,59,29,3
32,girl,9,22,822,86,31,4
32,girl,9,22,822,54,37,5
32,girl,1,19,823,70,30,3
32,girl,1,19,823,82,24,4
32,girl,1,19,823,50,34,5
32,girl,2,32,824,51,34,3
32,girl,2,32,824,85,32,4
32,girl,2,32,824,59,34,5
32,girl,2,14,825,30,11,3
32,girl,2,14,825,66,12,4
32,girl,2,14,825,25,13,5
32,girl,4,22,826,58,26,3
32,girl,4,22,826,79,29,4
32,girl,4,22,826,45,30,5
32,girl,2,28,827,23,18,3
32,girl,2,28,827,24,18,4
32,girl,2,13,828,47,17,3
32,girl,2,13,828,64,23,4
32,girl,2,13,828,26,27,5
32,girl,5,23,829,40,14,3
32,girl,5,23,829,63,16,4
32,girl,5,23,829,25,21,5
32,girl,5,17,830,56,22,3
32,girl,5,17,830,71,31,4
32,girl,5,17,830,33,19,5
33,girl,4,32,831,57,30,3
33,girl,4,32,831,63,24,4
33,girl,4,32,831,46,31,5
33,girl,6,23,832,24,20,3
33,girl,6,23,832,41,25,4
33,girl,6,23,832,17,21,5
33,boy,7,26,833,64,35,3
33,boy,7,26,833,82,23,4
33,boy,7,26,833,34,26,5
33,boy,4,16,834,16,21,3
33,boy,4,16,834,33,13,4
33,boy,4,16,834,15,11,5
33,boy,4,24,835,50,27,3
33,boy,4,24,835,60,20,4
33,boy,4,24,835,45,23,5
33,girl,3,23,836,82,28,4
33,girl,3,23,836,57,25,5
33,boy,9,22,837,40,27,4
33,boy,9,22,837,16,22,5
33,boy,4,24,838,69,28,3
33,boy,4,24,838,87,26,4
33,boy,4,24,838,67,30,5
33,boy,4,23,841,37,28,3
33,boy,4,23,841,71,31,4
33,boy,4,23,841,28,24,5
33,girl,4,29,842,81,34,3
33,girl,4,29,842,87,36,4
33,girl,4,29,842,87,38,5
33,girl,5,11,843,45,19,3
33,girl,5,11,843,61,17,4
33,girl,5,11,843,23,18,5
33,girl,9,18,844,36,18,4
33,girl,9,18,844,23,21,5
33,boy,6,14,845,18,22,3
33,boy,6,14,845,61,15,4
33,boy,6,14,845,31,24,5
33,boy,3,25,846,28,24,3
33,boy,3,25,846,28,22,4
33,girl,6,21,847,36,27,3
33,girl,6,21,847,73,17,4
33,girl,6,21,847,30,28,5
33,boy,4,25,848,45,30,3
33,boy,4,25,848,74,15,4
33,boy,4,25,848,41,30,5
33,boy,3,27,849,81,31,3
33,boy,3,27,849,74,28,4
33,boy,3,27,849,67,32,5
33,girl,4,22,850,56,24,3
33,girl,4,22,850,78,17,4
33,girl,4,22,850,45,23,5
33,boy,6,24,851,81,33,3
33,boy,6,24,851,78,27,4
33,boy,6,24,851,47,33,5
33,girl,6,30,852,70,27,3
33,girl,6,30,852,80,22,4
33,girl,6,30,852,37,35,5
33,girl,2,24,853,71,29,3
33,girl,2,24,853,83,24,4
33,girl,2,24,853,63,31,5
33,boy,2,18,854,59,15,4
33,boy,2,18,854,37,27,5
33,girl,2,16,855,55,28,3
33,girl,2,16,855,67,14,4
33,boy,4,31,856,79,32,3
33,boy,4,31,856,84,30,4
33,boy,4,31,856,60,33,5
33,girl,3,16,857,74,31,3
33,girl,3,16,857,84,21,4
33,girl,3,16,857,62,28,5
33,girl,5,31,858,90,34,3
33,girl,5,31,858,89,35,4
33,girl,5,31,858,95,36,5
33,boy,4,34,859,63,35,3
33,boy,4,34,859,85,35,4
33,boy,4,34,859,68,35,5
33,girl,4,28,860,20,24,3
33,girl,4,28,860,59,20,4
33,girl,4,28,860,28,26,5
33,girl,4,23,861,49,28,3
33,girl,4,23,861,68,22,4
33,girl,4,23,861,25,21,5
33,boy,4,24,862,26,21,3
33,boy,4,24,862,48,12,4
33,boy,4,24,862,18,25,5
33,girl,4,34,863,75,35,3
33,girl,4,34,863,76,35,4
33,girl,4,34,863,77,37,5
33,boy,6,35,864,63,27,3
33,boy,6,35,864,83,23,4
33,boy,6,35,864,54,32,5
33,boy,9,35,865,58,28,3
33,boy,9,35,865,70,30,4
33,boy,9,35,865,53,35,5
33,boy,4,31,866,67,33,3
33,boy,4,31,866,80,32,4
33,boy,4,31,866,53,33,5
33,girl,4,30,867,90,32,3
33,girl,4,30,867,90,30,4
33,girl,4,30,867,78,37,5
33,boy,4,18,868,82,31,3
33,boy,4,18,868,80,29,4
33,boy,4,18,868,71,37,5
33,boy,3,30,869,62,30,3
33,boy,3,30,869,80,25,4
33,boy,3,30,869,51,30,5
33,boy,4,32,870,74,30,3
33,boy,4,32,870,61,33,5
33,girl,5,32,871,77,33,3
33,girl,5,32,871,82,27,4
33,girl,5,32,871,66,28,5
33,girl,2,36,872,89,36,3
33,girl,2,36,872,90,39,4
33,girl,2,36,872,95,37,5
33,boy,2,32,873,67,30,3
33,boy,2,32,873,74,23,4
33,boy,2,32,873,39,32,5
33,boy,2,24,874,66,26,3
33,boy,2,24,874,76,29,4
33,boy,2,24,874,57,27,5
33,girl,4,29,875,80,31,3
33,girl,4,29,875,86,26,4
33,girl,4,29,875,72,33,5
33,girl,4,34,876,81,34,3
33,girl,4,34,876,83,28,4
33,girl,4,34,876,72,33,5
33,girl,2,14,877,71,28,3
33,girl,2,14,877,81,31,4
33,girl,2,14,877,54,32,5
33,girl,6,36,878,91,39,3
33,girl,6,36,878,90,32,4
33,girl,6,36,878,89,36,5
34,boy,2,19,879,61,25,3
34,boy,2,19,879,76,31,4
34,boy,2,19,879,46,34,5
34,girl,3,28,881,67,30,3
34,girl,3,28,881,84,35,4
34,girl,3,28,881,63,36,5
34,girl,4,15,882,9,12,3
34,girl,4,15,882,48,12,4
34,girl,4,15,882,13,23,5
34,boy,5,28,883,72,26,3
34,boy,5,28,883,85,33,4
34,boy,5,28,883,42,36,5
34,girl,5,21,884,36,24,3
34,girl,5,21,884,75,28,4
34,girl,5,21,884,61,31,5
34,girl,4,28,885,68,30,3
34,girl,4,28,885,86,32,4
34,girl,4,28,885,70,35,5
34,girl,4,28,886,69,32,3
34,girl,4,28,886,86,31,4
34,girl,4,28,886,73,35,5
34,girl,4,30,887,64,30,3
34,girl,4,30,887,83,34,4
34,girl,4,30,887,67,37,5
34,girl,4,29,889,76,31,3
34,girl,4,29,889,86,36,4
34,girl,4,26,890,78,25,4
34,girl,3,28,891,36,24,3
34,girl,3,28,891,59,29,4
34,girl,3,28,891,48,34,5
34,girl,9,29,892,78,33,3
34,girl,9,29,892,86,35,4
34,girl,9,29,892,81,37,5
34,boy,4,26,893,81,31,3
34,boy,4,26,893,89,36,4
34,boy,4,26,893,75,38,5
34,girl,4,23,894,46,32,3
34,girl,4,23,894,73,21,4
34,girl,4,23,894,41,30,5
34,boy,2,20,895,48,17,3
34,boy,2,20,895,75,16,4
34,boy,2,20,895,38,30,5
34,girl,4,28,896,66,24,3
34,girl,4,28,896,80,28,4
34,boy,4,30,897,86,35,3
34,boy,4,30,897,91,31,4
34,girl,2,20,898,34,31,3
34,girl,2,20,898,73,32,4
34,girl,2,20,898,41,35,5
34,girl,1,24,899,30,21,3
34,girl,1,24,899,69,20,4
34,girl,4,30,900,67,33,3
34,girl,4,30,900,83,36,4
34,girl,4,30,900,56,37,5
34,girl,2,19,901,47,16,3
34,girl,2,19,901,69,22,4
34,girl,4,18,904,26,19,3
34,girl,4,18,904,48,24,4
34,girl,4,18,904,18,29,5
34,boy,4,26,905,84,31,3
34,boy,4,26,905,87,34,4
34,boy,4,26,905,72,39,5
34,girl,4,23,906,57,21,3
34,girl,4,23,906,78,25,4
34,girl,4,23,906,45,32,5
34,boy,6,24,907,14,22,3
34,boy,6,24,907,40,28,4
34,boy,6,24,907,25,31,5
34,girl,4,21,908,40,27,3
34,girl,4,21,908,75,30,4
34,girl,4,21,908,34,36,5
34,girl,4,21,910,73,33,3
34,girl,4,21,910,86,27,4
34,girl,4,21,910,89,36,5
34,boy,3,28,911,76,24,4
34,boy,3,28,911,48,34,5
34,girl,2,19,912,24,29,3
34,girl,2,19,912,53,27,4
34,girl,2,19,912,26,34,5
34,girl,4,20,913,69,30,4
34,girl,4,20,913,60,35,5
34,girl,9,15,915,21,15,3
34,girl,9,15,915,37,16,4
34,girl,2,24,916,14,20,3
34,girl,2,24,916,37,20,4
34,girl,2,24,916,60,30,5
34,boy,4,25,917,28,23,3
34,boy,4,25,917,58,23,4
34,boy,4,25,917,24,30,5
34,girl,4,26,918,15,20,3
34,girl,4,26,918,46,19,4
34,girl,4,26,918,25,30,5
35,girl,2,31,919,81,37,3
35,girl,2,31,919,89,30,4
35,girl,2,31,919,58,37,5
35,girl,8,25,920,78,37,3
35,girl,8,25,920,80,34,4
35,girl,8,25,920,70,34,5
35,girl,2,28,922,75,32,3
35,girl,2,28,922,87,29,4
35,girl,2,28,922,62,35,5
35,boy,4,24,923,41,36,3
35,boy,4,24,923,78,34,4
35,boy,4,24,923,60,34,5
35,girl,4,24,924,86,34,4
35,girl,2,34,925,90,37,3
35,girl,2,34,925,90,27,4
35,girl,2,34,925,87,38,5
35,boy,5,28,926,79,31,3
35,boy,5,28,926,85,29,4
35,boy,5,28,926,50,29,5
35,girl,2,25,927,79,34,3
35,girl,2,25,927,85,33,4
35,girl,2,25,927,67,29,5
35,boy,2,25,929,13,30,3
35,boy,2,25,929,68,24,4
35,boy,2,25,929,33,27,5
35,girl,5,25,930,26,33,3
35,girl,5,25,930,85,33,4
35,girl,5,25,930,60,34,5
35,girl,9,32,931,88,36,3
35,girl,9,32,931,91,37,4
35,girl,9,32,931,88,38,5
35,girl,2,24,934,29,19,3
35,girl,2,24,934,82,28,4
35,girl,2,24,934,25,24,5
35,boy,2,28,935,16,31,3
35,boy,2,28,935,44,26,4
35,boy,2,28,935,27,34,5
35,girl,2,22,937,3,19,3
35,girl,2,22,937,27,10,4
35,girl,2,22,937,5,9,5
35,boy,9,30,938,2,18,3
35,boy,9,30,938,25,12,4
35,girl,2,27,939,15,24,3
35,girl,2,27,939,76,21,4
35,girl,2,27,939,45,34,5
35,girl,9,23,941,55,18,3
35,girl,9,23,941,89,21,4
35,girl,1,35,942,65,33,3
35,girl,1,35,942,87,25,4
35,girl,1,35,942,69,36,5
35,boy,9,21,943,8,24,3
35,boy,9,21,943,62,8,4
35,boy,9,21,943,31,18,5
36,girl,4,21,946,29,9,4
36,boy,7,28,948,26,27,3
36,boy,7,28,948,62,22,4
36,boy,7,28,948,44,37,5
36,girl,4,28,949,54,30,3
36,girl,4,28,949,83,31,4
36,girl,4,28,949,42,34,5
36,boy,9,28,950,82,28,3
36,boy,9,28,950,88,32,4
36,boy,9,28,950,73,39,5
36,girl,4,22,951,69,20,3
36,girl,4,22,951,88,30,4
36,girl,4,22,951,49,32,5
36,girl,5,23,952,16,19,3
36,girl,5,23,952,61,26,4
36,girl,5,23,952,40,37,5
36,boy,4,24,953,80,31,3
36,boy,4,24,953,88,35,4
36,boy,4,24,953,72,36,5
36,girl,9,21,954,47,19,3
36,girl,9,21,954,64,22,4
36,girl,3,28,955,70,23,3
36,girl,3,28,955,81,22,4
36,girl,3,28,955,66,35,5
36,girl,4,32,956,79,30,3
36,girl,4,32,956,88,33,4
36,girl,4,32,956,71,39,5
36,girl,7,32,957,76,31,3
36,girl,7,32,957,88,29,4
36,girl,2,34,958,85,33,3
36,girl,2,34,958,86,36,4
36,girl,2,34,958,76,39,5
36,girl,4,22,960,75,26,3
36,girl,4,22,960,35,32,5
36,boy,4,34,961,73,35,3
36,boy,4,34,961,85,35,4
36,boy,4,34,961,63,36,5
36,boy,4,30,962,65,28,3
36,boy,4,30,962,72,31,4
36,boy,4,30,962,64,36,5
36,boy,3,21,963,26,19,3
36,boy,3,21,963,48,21,4
36,boy,3,21,963,17,31,5
36,girl,4,32,964,75,26,3
36,girl,4,32,964,70,20,4
36,girl,4,32,964,41,30,5
36,boy,4,31,965,29,15,3
36,boy,4,31,965,63,19,4
36,boy,4,31,965,61,34,5
36,girl,9,28,967,71,25,3
36,girl,4,28,968,69,26,3
36,girl,4,28,968,86,30,4
36,girl,4,28,968,63,39,5
36,boy,4,19,969,18,18,3
36,boy,4,19,969,40,13,4
36,boy,4,19,969,43,32,5
36,boy,9,28,970,33,23,3
36,boy,9,28,970,67,15,4
36,boy,9,28,970,39,33,5
36,girl,2,34,971,89,39,3
36,girl,2,34,971,89,37,4
36,girl,2,34,971,98,40,5
36,boy,3,25,972,69,35,3
36,boy,3,25,972,80,28,4
36,boy,3,25,972,45,35,5
36,boy,4,27,973,76,33,3
36,boy,4,27,973,81,29,4
36,boy,4,27,973,58,33,5
36,girl,1,24,974,55,22,3
36,girl,1,24,974,78,20,4
36,girl,1,24,974,36,32,5
36,girl,1,27,975,72,31,3
36,girl,1,27,975,88,37,4
36,girl,1,27,975,68,37,5
36,girl,5,30,976,68,26,3
36,girl,5,30,976,82,33,4
36,girl,5,30,976,48,36,5
36,girl,9,22,977,44,20,3
36,girl,9,22,977,66,21,4
36,girl,9,22,977,64,37,5
36,girl,5,22,978,60,16,3
36,girl,5,22,978,80,16,4
36,girl,5,22,978,60,32,5
36,girl,4,35,979,86,36,3
36,girl,4,35,979,89,35,4
36,girl,4,35,979,94,40,5
36,boy,9,20,980,45,20,3
36,boy,9,20,980,77,20,4
36,boy,9,20,980,31,33,5
37,boy,4,31,981,40,32,3
37,boy,4,31,981,61,30,4
37,boy,4,31,981,43,33,5
37,girl,4,18,982,36,19,3
37,girl,4,18,982,72,22,4
37,girl,4,18,982,43,25,5
37,girl,4,30,983,42,32,3
37,girl,4,30,983,70,23,4
37,girl,4,30,983,37,31,5
37,girl,4,25,984,78,27,3
37,girl,4,25,984,84,25,4
37,girl,4,25,984,52,32,5
37,girl,2,24,985,53,15,3
37,girl,2,24,985,82,24,4
37,girl,1,22,986,76,19,4
37,girl,1,22,986,69,36,5
37,boy,3,31,987,74,31,3
37,boy,3,31,987,87,32,4
37,boy,3,31,987,75,37,5
37,boy,9,23,988,61,19,3
37,boy,9,23,988,65,22,4
37,boy,9,23,988,43,26,5
37,girl,2,21,989,77,25,3
37,girl,2,21,989,83,31,4
37,girl,2,21,989,59,35,5
37,girl,4,26,990,87,32,3
37,girl,4,26,990,90,34,4
37,girl,4,26,990,87,33,5
37,girl,4,28,991,63,36,3
37,girl,4,28,991,85,32,4
37,boy,4,28,992,75,29,3
37,boy,4,28,992,88,30,4
37,boy,4,28,992,80,35,5
37,girl,7,27,993,81,36,3
37,girl,7,27,993,84,33,4
37,girl,4,14,994,74,24,3
37,girl,4,14,994,76,32,4
37,girl,4,14,994,44,29,5
37,girl,2,27,995,62,25,3
37,girl,2,27,995,69,28,4
37,girl,2,27,995,35,32,5
37,girl,2,32,996,37,18,3
37,girl,2,32,996,73,28,4
37,girl,2,32,996,59,36,5
37,boy,4,30,997,40,31,3
37,boy,4,30,997,59,23,4
37,boy,4,30,997,34,32,5
37,girl,4,27,998,86,36,3
37,girl,4,27,998,91,33,4
37,girl,4,27,998,80,37,5
37,boy,2,29,999,55,20,3
37,boy,2,29,999,77,19,4
37,boy,2,29,999,41,29,5
37,boy,4,25,1000,23,20,3
37,boy,4,25,1000,57,17,4
37,boy,4,25,1000,30,25,5
37,girl,4,26,1001,66,28,3
37,girl,4,26,1001,82,30,4
37,girl,2,26,1002,83,32,3
38,boy,3,23,1003,52,26,3
38,boy,3,23,1003,74,25,4
38,boy,3,23,1003,48,34,5
38,girl,5,16,1004,75,31,3
38,girl,5,16,1004,83,24,4
38,girl,5,16,1004,62,35,5
38,boy,9,16,1005,18,20,3
38,boy,9,16,1005,43,33,4
38,boy,9,16,1005,37,34,5
38,boy,5,23,1006,40,11,3
38,boy,5,23,1006,55,12,4
38,boy,5,23,1006,39,32,5
38,boy,6,28,1007,30,21,3
38,boy,6,28,1007,54,28,4
38,boy,6,28,1007,36,37,5
38,boy,9,20,1008,77,23,3
38,boy,9,20,1008,90,25,4
38,boy,9,20,1008,56,28,5
38,girl,9,25,1009,27,26,3
38,girl,9,25,1009,51,25,4
38,girl,5,13,1010,8,13,3
38,girl,5,13,1010,44,10,4
38,girl,5,13,1010,35,31,5
38,girl,4,15,1011,43,28,3
38,girl,4,15,1011,62,23,4
38,girl,4,15,1011,41,32,5
38,girl,4,18,1012,47,17,3
38,girl,4,18,1012,47,21,4
38,girl,4,18,1012,34,34,5
38,boy,4,22,1013,26,15,3
38,boy,4,22,1013,33,21,4
38,boy,4,22,1013,41,31,5
38,boy,2,24,1014,40,22,3
38,boy,2,24,1014,63,29,4
38,boy,2,24,1014,38,32,5
38,boy,4,21,1015,11,13,3
38,boy,4,21,1015,29,15,4
38,boy,4,30,1016,54,27,4
38,boy,4,30,1016,32,33,5
39,girl,2,21,1017,34,23,3
39,girl,2,21,1017,60,24,4
39,girl,2,21,1017,43,25,5
39,girl,4,28,1018,45,14,3
39,girl,4,28,1018,57,17,4
39,girl,4,28,1018,11,24,5
39,girl,2,27,1019,19,24,3
39,girl,2,27,1019,56,22,4
39,girl,2,27,1019,21,30,5
39,girl,8,32,1020,75,27,3
39,girl,8,32,1020,85,26,4
39,girl,8,32,1020,62,36,5
39,boy,5,32,1021,56,25,3
39,boy,5,32,1021,80,32,4
39,boy,5,32,1021,44,30,5
39,girl,4,23,1022,73,22,3
39,girl,4,23,1022,82,20,4
39,girl,4,23,1022,48,29,5
39,boy,4,30,1023,49,26,3
39,boy,4,30,1023,73,31,4
39,boy,4,30,1023,50,32,5
39,boy,4,31,1024,71,29,3
39,boy,4,31,1024,87,30,4
39,boy,4,31,1024,66,32,5
39,girl,2,32,1025,69,25,3
39,girl,2,32,1025,80,23,4
39,girl,2,32,1025,57,29,5
39,boy,4,28,1026,30,33,3
39,boy,4,28,1026,51,28,4
39,boy,4,28,1026,28,37,5
39,girl,2,25,1027,48,22,3
39,girl,2,25,1027,77,19,4
39,girl,4,28,1028,40,17,4
39,girl,4,28,1028,33,27,5
39,girl,6,27,1029,82,25,3
39,girl,6,27,1029,88,26,4
39,girl,6,27,1029,60,33,5
39,girl,4,24,1030,40,27,3
39,girl,4,24,1030,74,28,4
39,girl,4,24,1030,35,32,5
39,boy,9,24,1031,13,13,3
39,boy,9,24,1031,28,14,4
39,boy,9,24,1031,8,22,5
39,girl,4,21,1032,17,12,3
39,girl,4,21,1032,18,11,4
40,girl,2,31,1033,77,31,3
40,girl,2,31,1033,83,30,4
40,boy,5,13,1034,13,18,3
40,boy,5,13,1034,21,5,4
40,girl,4,30,1035,69,23,3
40,girl,4,30,1035,42,32,5
40,girl,5,24,1036,34,22,3
40,girl,5,24,1036,46,22,4
40,girl,5,24,1036,35,29,5
40,girl,2,12,1037,66,28,3
40,girl,2,12,1037,81,25,4
40,girl,2,12,1037,37,29,5
40,girl,4,29,1038,54,24,3
40,girl,4,29,1038,70,31,4
